A1-Village Name,A2-District Name,A4-State Name,Unique HHD identifier,Annual household income 2018-19 (~june - July),Annual net household farm income: 2018-19,Annual net household non-farm income: 2018-19,Annual household farm business expenses,Annual household non-farm business expenses: 2018-19,Normalized Wealth Index First PC - 2019,Wealth Index First PC - 2019,House_ownership_present,Bank_account_present,flooring_materials_present,roofing_materials_present,walls_materials_present,House type_present,Number of_members per room present,Seperate room for cooking_present,type of toilet_present,Main source of lightening_present,Main fuel for cooking_present,source of drinking water_present,House ownership,M14A2-Mattress At present,M14A3-Pressure cooker _ At present,M14A4-Chair _ At present,M14A5-Cot / Bed _ At present,M14A6-Table _ At present,M14A10-Clock or Watch _ At present,M14A7-Electric fan _ At present,M14A8-Radio / Transistor _ At present,M14A9-Sewing machine _ At present,M14A11-Bicycle _ At present,M14A12-Black and White television _ At present,M14A13-Colour television _ At present,M14A14-Mobile phone _ At present,M14A15-Landline Phone _ At present,M14A16-Refrigerator? At present,M14A17-Air conditioner / Cooler _ At present,M14A18-Washing Machine? At present,M14A19-Internet? At present,M14A20-Computer? At present,M14A21-Motorcycle/scooter? At present,M14A22-Car/Jeep _ At present,M14A23-Water pump _ At present,M14A24-Thresher _ At present,M14A25-Tractor _ At present,M14A26-Animal drawn cart _ At present,M14A27-Open well _ At present,M14A28-Bore well _ At present,M14A29-Private Pond _ At present,M14A30-Equipment for drip irrigation/ Sprinkler _ At present,M14A31-Tiller/ Cultivator _ At present,M14A32-Plough disc/ mould board _ At present,M14A33-Seed drill _ At present,M14A34-Power sprayer _ At present,M14A35-Chaff cutter _ At present,M14A36-Weeders _ At present,M14A37-Other mechanized three/four_wheeler agricultural equipment _ At present,M14A38-Trolley (for tractor) _ At present,M14A39-Livestock sheds _ At present,M14A40-Fish boat _ At present,M14A41-Other fishing equipment _ At present
Yehemi,Zunheboto,Nagaland,288003,9000,8600,400,3800,0,-0,67,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,fair,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yehemi,Zunheboto,Nagaland,288004,12100,7800,4300,3400,0,-0,67,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,fair,No separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yehemi,Zunheboto,Nagaland,288005,13000,8700,4300,5100,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yehemi,Zunheboto,Nagaland,288006,20700,16400,4300,1500,0,-2,55,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yehemi,Zunheboto,Nagaland,288007,28000,4200,23800,2000,500,-0,69,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,.8,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,12,1,4,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yehemi,Zunheboto,Nagaland,288008,73300,69000,4300,2000,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",0,12,2,3,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yehemi,Zunheboto,Nagaland,288009,51400,47100,4300,4500,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,9,2,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yehemi,Zunheboto,Nagaland,288010,26684,22384,4300,2516,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,10,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yehemi,Zunheboto,Nagaland,288011,-5575,-9875,4300,8350,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",0,0,1,1,2,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,1,0,1
Yehemi,Zunheboto,Nagaland,288012,2855,-1445,4300,2350,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,15,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Yehemi,Zunheboto,Nagaland,288013,-3650,-7950,4300,7350,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Yehemi,Zunheboto,Nagaland,288014,-2810,-7110,4300,9350,0,-2,55,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Yimjenkimong,Mokokchung,Nagaland,262001,67000,-5000,72000,5000,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,2,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262002,218400,0,218400,0,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,3,2,1,1,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262003,-2000,-2000,0,2000,0,-0,69,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,.75,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,1,3,3,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262004,35000,35000,0,5000,0,-0,69,Owns a house,have bank account,finished floor,finished roofing,rudimentary walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,1,1,10,3,2,2,1,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262005,91000,-5000,96000,5000,0,-0,69,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,1,1,2,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262006,5490,5490,0,17000,0,-2,57,Owns a house,Doesn't have bank account,finished floor,finished roofing,rudimentary walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,1,3,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262007,72000,0,72000,0,0,-2,56,Owns a house,Doesn't have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,1,1,2,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262008,25200,25200,0,10800,0,-2,56,Owns a house,Doesn't have bank account,finished floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,3,4,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262009,77800,10600,67200,11400,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,4,0,3,4,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262010,130000,0,130000,0,0,-0,69,Owns a house,have bank account,finished floor,finished roofing,natural walls,semi-puuca,.5,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,4,2,5,4,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262011,48000,0,48000,0,0,-1,61,Does not own house,Doesn't have bank account,finished floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262012,67200,0,67200,0,0,-0,69,Owns a house,have bank account,rudimentary floor,natural roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,4,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262013,42000,0,42000,0,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,2,2,2,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimjenkimong,Mokokchung,Nagaland,262014,240000,0,240000,0,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,2,3,3,2,1,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimrup,Tuensang,Nagaland,206001,64200,54200,10000,1000,7000,-2,51,Owns a house,Doesn't have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Yimrup,Tuensang,Nagaland,206002,52500,52500,0,1700,0,0,71,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,2,3,3,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
Yimrup,Tuensang,Nagaland,206003,5000,0,5000,0,1000,-1,63,Owns a house,have bank account,rudimentary floor,finished roofing,finished walls,semi-puuca,.3333333,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,3,5,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimrup,Tuensang,Nagaland,206004,87980,87980,0,6000,0,0,71,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,2,3,3,3,2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
Yimrup,Tuensang,Nagaland,206005,69200,49200,20000,800,3000,-1,64,Owns a house,have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,1,2,2,1,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Yimrup,Tuensang,Nagaland,206006,30060,30060,0,1300,0,-2,57,Owns a house,Doesn't have bank account,finished floor,finished roofing,natural walls,semi-puuca,good,No separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,2,2,2,2,2,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Yimrup,Tuensang,Nagaland,206007,9760,9760,0,5740,0,-0,70,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,2,7,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Yimrup,Tuensang,Nagaland,206008,22200,22200,0,1500,0,-2,51,Owns a house,Doesn't have bank account,natural floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,2,2,2,2,1,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Yimrup,Tuensang,Nagaland,206009,36400,400,36000,500,0,-2,56,Owns a house,Doesn't have bank account,finished floor,finished roofing,natural walls,semi-puuca,.6666667,No separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimrup,Tuensang,Nagaland,206010,53500,35500,18000,500,0,-2,50,Owns a house,Doesn't have bank account,natural floor,finished roofing,finished walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,1,2,2,2,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimrup,Tuensang,Nagaland,206011,720000,0,720000,0,103000,-0,70,Owns a house,have bank account,rudimentary floor,finished roofing,natural walls,semi-puuca,good,No separate cooking room,pit/dry type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","public tap, hand pump or well",Own house,3,2,3,3,3,1,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimrup,Tuensang,Nagaland,206012,54020,6020,48000,1680,26400,-0,69,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,0,2,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257001,18200,-1000,19200,1000,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,pit/dry type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,0,0,8,5,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257002,8500,8500,0,2000,0,-0,69,Owns a house,have bank account,rudimentary floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,1,1,5,2,1,2,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257003,25600,4000,21600,1000,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,1,0,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257004,9100,9100,0,900,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,rudimentary walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,4,1,4,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257005,34000,34000,0,2000,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",0,2,0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257006,7600,-2000,9600,2000,0,-3,41,Owns a house,Doesn't have bank account,natural floor,finished roofing,natural walls,semi-puuca,.6666667,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257007,48000,0,48000,0,0,1,78,Owns a house,have bank account,finished floor,finished roofing,finished walls,pucca,.5,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,0,14,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257008,38000,-1000,39000,1000,9000,-0,69,Owns a house,have bank account,finished floor,finished roofing,rudimentary walls,semi-puuca,.5,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,3,1,4,3,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yimza,Wokha,Nagaland,257009,14300,-2500,16800,2500,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","public tap, hand pump or well",Own house,2,1,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287001,30000,0,30000,0,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,0,1,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287002,30000,0,30000,0,0,-1,63,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"electricity, liquid petroleum gas or biogas","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287003,30000,0,30000,0,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287004,34000,4000,30000,2500,0,-2,55,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287005,36000,0,36000,0,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,good,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yonghong,Mon,Nagaland,287006,3500,3500,0,2500,0,-0,69,Owns a house,have bank account,natural floor,finished roofing,natural walls,semi-puuca,fair,have separate cooking room,flush piped sewer/ septic tank type sanitation facility,electricity,"coal, charcoal or kerosene","pipe, hand pump, well in residence/ yard/ plot",Own house,2,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
