Comment,URL,Actual,Predicted
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/36010_HouseFront_2.jpg,class3,middle income
# N,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/278009_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/56009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/496004_HouseFront_2.jpg,class1,higher middle income
# N,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/250009_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/27012_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/379008_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/334010_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/455008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/133011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/50011_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/106013_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/508004_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/470013_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/124012_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/413009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/213004_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/29006_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/271002_HouseFront_2.jpg,class3,middle income
# NAA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/186004_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/365014_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/488003_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/395004_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/81003_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/1005_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/203007_HouseFront_2.jpg,class3,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/380002_HouseFront_2.jpg,class1,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1042012_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/378009_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/216005_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/54002_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/310007_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/187003_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/97011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/149011_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/479012_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/207001_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/61007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/160005_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/458001_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/368011_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/326012_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/213003_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/512009_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/421011_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/208007_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/480008_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/120010_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/76002_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/342013_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/116008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/461003_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/397010_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/482005_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/372008_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/263011_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/458007_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/465007_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/212003_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/448010_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1042017_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/300002_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/13010_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/391003_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/41008_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/59012_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/20013_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/290008_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/505003_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/334005_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/324009_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/430005_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/57012_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/454003_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/209012_HouseFront_2.jpg,class1,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/236009_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/274013_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/215006_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1015006_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/392001_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/294009_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/306010_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/302011_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/344004_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/370003_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/72010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/309010_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/210009_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/308012_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/267006_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/218004_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/132005_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/466010_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/95003_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/456009_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/154009_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/150006_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/517001_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/61003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/104004_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/371001_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/283005_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/140006_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/214011_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/292013_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/145010_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/476010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/258012_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/1003001_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/128003_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/330004_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/125012_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/48013_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/412011_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/107001_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1049001_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/285008_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/123010_HouseFront_2.jpg,class3,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/524012_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/122007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/474003_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/311004_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/68001_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/486011_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/470014_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/313003_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/451010_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/98001_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/222013_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/1002017_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/128007_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/235011_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/123004_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/428012_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/504011_HouseFront_2.jpg,class3,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/253004_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/46009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/245009_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/235005_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/227004_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/414002_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/68004_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/57006_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/477003_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/120005_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/466006_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/465002_HouseFront_2.jpg,class2,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/158014_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/286012_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/191001_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/461009_HouseFront_2.jpg,class2,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/270012_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/407010_HouseFront_2.jpg,class4,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/440006_HouseFront_2.jpg,class3,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/456010_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/82005_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/38011_HouseFront_2.jpg,class1,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/253002_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/22010_HouseFront_2.jpg,class0,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/361010_HouseFront_2.jpg,class3,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/73008_HouseFront_2.jpg,class0,middle income
# NANA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/201013_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/242003_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/1015011_HouseFront_2.jpg,class2,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/301010_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/158013_HouseFront_2.jpg,class4,high income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/265002_HouseFront_2.jpg,class0,low income
# A,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/405001_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/121012_HouseFront_2.jpg,class4,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/273014_HouseFront_2.jpg,class0,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/399005_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/111008_HouseFront_2.jpg,class4,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/403011_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/252007_HouseFront_2.jpg,class0,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/21007_HouseFront_2.jpg,class1,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class3/302002_HouseFront_2.jpg,class3,higher middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class2/12001_HouseFront_2.jpg,class2,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/337012_HouseFront_2.jpg,class4,low income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/287003_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class0/224008_HouseFront_2.jpg,class0,lower middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class1/491001_HouseFront_2.jpg,class1,middle income
# NA,/hdd/Aatif/AHI Data/5_classes/Front_Images/valid/class4/233007_HouseFront_2.jpg,class4,middle income
